URL,Label
https://www.youtube.com/watch?v=e3gOFC0b6lA,positive
https://www.youtube.com/watch?v=fZG5P4B0I8Y,positive
https://www.youtube.com/watch?v=8khpYFSO28c,positive
https://www.youtube.com/watch?v=wIAVyUQTOos,positive
https://www.youtube.com/watch?v=8tXAN9_2MFo,positive
https://www.youtube.com/watch?v=HVnpDZ8sJHQ,positive
https://www.youtube.com/watch?v=9C0_IGuKb8c,positive
https://www.youtube.com/watch?v=13rF9Bv2T9g,positive
https://www.youtube.com/watch?v=0S0qZBZ9AKM,positive
https://www.youtube.com/watch?v=5QsESRmi0b4,positive
https://www.youtube.com/watch?v=aWk9B-pqe2M,positive
https://www.youtube.com/watch?v=1_0s4UmfSsk,positive
https://www.youtube.com/watch?v=F7m95YpsT9A,positive
https://www.youtube.com/watch?v=vIokM3o_0FY,positive
https://www.youtube.com/watch?v=U5p8NfMgE6U,positive
https://www.youtube.com/watch?v=J3tDk1ts_2k,positive
https://www.youtube.com/watch?v=tO6pVJgHFW4,positive
